ProductNo,ProductName,TotalRevenue,TotalQuantity,Category,RevenuePct
85096,Hilda Candy Spot Rabbit,345.48,25,C - Slow Movers,0.0005691072079872148
72140E,Best Dad Candle Letters,344.71999999999997,31,C - Slow Movers,0.0005678552643781194
90175D,Tigris Eye Chunky Charm Bracelet,344.59,21,C - Slow Movers,0.000567641116129195
21349,Ivy Heart Wreath,344.01,18,C - Slow Movers,0.0005666856854801487
84745B,Blue Hanging Gingham Easter Hen,341.76,32,C - Slow Movers,0.0005629792734795372
84745A,Pink Hanging Gingham Easter Hen,341.76,32,C - Slow Movers,0.0005629792734795372
90161A,Ant Copper Red Boudicca Bracelet,341.43,24,C - Slow Movers,0.0005624356663861142
90205C,Large Crystal Diamante Hairslide,340.87,29,C - Slow Movers,0.0005615131816215176
90085,Crystal Stiletto Phone Charm,339.58,34,C - Slow Movers,0.0005593881720745003
21690,Silver Candlepot Jardin,338.15999999999997,24,C - Slow Movers,0.0005570490142785589
90000D,Copper/Olive Green Flower Necklace,337.95000000000005,21,C - Slow Movers,0.0005567030824918354
90122A,Pink Crystal+Glass Bracelet,337.64,22,C - Slow Movers,0.0005561924212828621
23467,Vintage Zinc Planter,337.03999999999996,30,C - Slow Movers,0.0005552040447493656
90014B,Gold Mop Orbit Necklace,336.96999999999997,17,C - Slow Movers,0.0005550887341537911
21393,Blue Polkadot Pudding Bowl,336.85,29,C - Slow Movers,0.0005548910588470919
37489B,Blue/Yellow Flower Design Big Mug,334.95000000000005,31,C - Slow Movers,0.0005517611998243534
17090D,Vanilla Incense 40 Cones In Tin,334.37,29,C - Slow Movers,0.0005508057691753068
21460,Green Easter Egg Hunt Start Post,332.98,27,C - Slow Movers,0.0005485160302060402
21336,Gold Washbag,332.64,27,C - Slow Movers,0.0005479559501703923
23468,Tuscan Villa Bird Table,332.55,19,C - Slow Movers,0.0005478076936903678
72369A,Pink Clear Glass Candle Plate,331.21999999999997,30,C - Slow Movers,0.0005456167923744508
35818B,Acrylic Jewel Icicle Blue,329.84000000000003,31,C - Slow Movers,0.0005433435263474092
37471,Multicolour Polkadot Plate,328.40999999999997,29,C - Slow Movers,0.0005409878956092427
84709B,Pink Oval Jewelled Mirror,327.0,20,C - Slow Movers,0.0005386652107555262
37462E,Pet Mug Goldfish,326.39,36,C - Slow Movers,0.0005376603612798049
90199C,5 Strand Glass Necklace Crystal,324.59000000000003,20,C - Slow Movers,0.0005346952316793159
20663,Queen Of The Skies Holiday Purse,324.11,25,C - Slow Movers,0.0005339045304525188
90010A,Midnight Blue Glass/Silver Bracelet,322.03,17,C - Slow Movers,0.0005304781584697313
90099,Necklace+Bracelet Set Blue Hibiscus,321.61,27,C - Slow Movers,0.0005297862948962839
90032,Ivory Shell Heart Necklace,321.02,21,C - Slow Movers,0.0005288143913050123
90185B,Amethyst Diamante Expandable Ring,320.73,22,C - Slow Movers,0.0005283366759804892
90070,Ruby Glass Cluster Bracelet,320.3,20,C - Slow Movers,0.0005276283394648168
90125B,Aqua Bertie Glass Bead Bag Charm,319.46,30,C - Slow Movers,0.0005262446123179218
85092,Candy Spot Tea Cosy,317.76,27,C - Slow Movers,0.0005234442121396821
90177D,Drop Diamante Earrings Purple,317.32,25,C - Slow Movers,0.0005227194026817848
90177C,Drop Diamante Earrings Crystal,317.1,25,C - Slow Movers,0.0005223569979528361
47341A,Fuschia Table Run Flower,316.43,27,C - Slow Movers,0.0005212533108237651
22415,White Tissue Ream,312.79999999999995,17,C - Slow Movers,0.000515273632796112
16202B,Pastel Blue Photo Album,312.04,29,C - Slow Movers,0.0005140216891870166
16010,Folding Camping Scissor W/Knif & S,311.1,30,C - Slow Movers,0.0005124732326178723
90104,Purple Frangipani Hairclip,310.71999999999997,28,C - Slow Movers,0.0005118472608133244
84539,Knitted Rabbit Doll,310.44,26,C - Slow Movers,0.0005113860184310263
17164B,Ass Col Small Sand Gecko P'weight,309.72,29,C - Slow Movers,0.0005101999665908307
90214P,"Letter ""P"" Bling Key Ring",307.1,39,C - Slow Movers,0.0005058840557278964
90022,Edwardian Drop Earrings Jet Black,306.56,24,C - Slow Movers,0.0005049945168477497
17165D,Ass Col Large Sand Frog P'weight,305.91,27,C - Slow Movers,0.0005039237756031286
84247K,Folk Art Greeting Card Pack/12,305.21,23,C - Slow Movers,0.0005027706696473827
20845,Zinc Heart Lattice 2 Wall Planter,301.68,18,C - Slow Movers,0.0004969557210419791
90028,New Baroque Large Necklace Blk/Whit,301.52,16,C - Slow Movers,0.0004966921539663801
85028S,French Chateau Small Fruitbowl,298.88,24,C - Slow Movers,0.0004923432972189961
20901,Vintage Keepsake Box Pink Flower,298.72,20,C - Slow Movers,0.000492079730143397
75013B,String Of 8 Butterflies Pink,298.5,25,C - Slow Movers,0.0004917173254144483
37488A,Yellow Pink Flower Design Big Bowl,298.2,28,C - Slow Movers,0.0004912231371477001
17007B,S/3 Pot Pouri Cushions Blue Colours,297.6,24,C - Slow Movers,0.0004902347606142038
90166,Pink & White Rosebud Ring,297.17,21,C - Slow Movers,0.0004895264240985314
84847,Floral Bathroom Set,295.89,21,C - Slow Movers,0.000487417887493739
84798A,Pink Foxglove Artiifcial Flower,295.78,23,C - Slow Movers,0.0004872366851292647
20933,Yellow Pot Plant Candle,295.38,23,C - Slow Movers,0.0004865777674402671
84750A,Pink Small Glass Cake Stand,294.0,24,C - Slow Movers,0.0004843045014132255
84857B,Blue Monte Carlo Handbag,294.0,24,C - Slow Movers,0.0004843045014132255
21331,Moroccan Beaten Metal Dish Large,292.9,12,C - Slow Movers,0.00048249247776848206
81953P,Round Articulated Pink Clock W/Suck,292.32,28,C - Slow Movers,0.00048153704711943567
90180A,Black+White Necklace W Tassel,290.31,17,C - Slow Movers,0.00047822598573222277
35610C,White Christmas Flock Droplet,289.53999999999996,25,C - Slow Movers,0.0004769575691809023
23430,Blue Retro Kitchen Wall Clock,289.51,34,C - Slow Movers,0.00047690815035422756
84016,Flag Of St George Car Flag,289.2,27,C - Slow Movers,0.00047639748914525445
23614,Set 10 Cards 12 Days Wrap 17058,288.86,26,C - Slow Movers,0.00047583740910960655
20878,Set/9 Christmas T-Lights Scented,288.25,25,C - Slow Movers,0.0004748325596338852
90039D,Fire Polished Glass Bracelet Green,287.96,21,C - Slow Movers,0.0004743548443093619
35966,Folkart Christmas Tree T-Light Hold,287.28000000000003,27,C - Slow Movers,0.00047323468423806606
84247N,Pack/12 Blue Folkart Cards,285.90999999999997,22,C - Slow Movers,0.00047097789115324926
84984A,Green Peony Cushion Cover,285.38,19,C - Slow Movers,0.00047010482521532755
90016A,Silver/Mop Pendant Orbit Necklace,282.63,17,C - Slow Movers,0.00046557476610346914
37444C,Pink Breakfast Cup And Saucer,279.85,23,C - Slow Movers,0.00046099528816493594
90081C,Lily Brooch Olive Colour,279.22,20,C - Slow Movers,0.00045995749280476476
20848,Zinc Heart Lattice Charger Small,278.67,21,C - Slow Movers,0.00045905148098239305
90195A,Purple Gemstone Bracelet,278.12,19,C - Slow Movers,0.00045814546916002135
90202A,Purple Enamel Flower Hair Tie,277.26,22,C - Slow Movers,0.0004567287961286765
35610B,Black Christmas Flock Droplet,276.71999999999997,24,C - Slow Movers,0.00045583925724852975
21344,Moroccan Beaten Metal Dish,276.13,15,C - Slow Movers,0.00045486735365725834
90059E,Diamante Hair Grip Pack/2 Ruby,275.18,24,C - Slow Movers,0.0004533024241458891
35607A,Pink Fluffy Christmas Decoration,274.4,26,C - Slow Movers,0.0004520175346523437
23629,Set 10 Cards Dressing Up 17077,274.15000000000003,24,C - Slow Movers,0.00045160571109672035
90133,Teal/Fuschia Col Bead Necklace,273.15,19,C - Slow Movers,0.0004499584168742263
84801B,White Hydrangea Art Flower,272.8,22,C - Slow Movers,0.0004493818638963535
90186B,Crystal Hoop Earring Floral Leaf,272.48,22,C - Slow Movers,0.0004488547297451554
90202D,Pink Enamel Flower Hair Tie,272.3,21,C - Slow Movers,0.0004485582167851065
90072,Ruby Drop Chandelier Earrings,271.0,20,C - Slow Movers,0.0004464167342958643
90059D,Diamante Hair Grip Pack/2 Peridot,269.07,23,C - Slow Movers,0.0004432374564464509
21018,Bird Box Christmas Tree Decoration,268.58,24,C - Slow Movers,0.0004424302822774289
90003E,Green Pair Heart Hair Slides,267.44,21,C - Slow Movers,0.00044055236686378575
79026B,S/4 Icon Coaster Elvis Lives,267.13,25,C - Slow Movers,0.00044004170565481264
16169N,Wrap Blue Russian Folkart,267.0,25,C - Slow Movers,0.00043982755740588843
16161M,Wrap Pink Flock,267.0,25,C - Slow Movers,0.00043982755740588843
90018B,Gold Mop Orbit Drop Earrings,266.15,20,C - Slow Movers,0.0004384273573167686
35909B,Pink Flowers Rabbit Easter,265.40999999999997,21,C - Slow Movers,0.000437208359592123
79071B,English Rose Metal Waste Bin,265.4,20,C - Slow Movers,0.00043719188664989806
46000P,Polyester Filler Pad 65cmx65cm,262.98,18,C - Slow Movers,0.00043320543463146275
84033,Flag Of St George,262.68,22,C - Slow Movers,0.00043271124636471456
84548,Crochet Bear Red/Blue Keyring,262.68,22,C - Slow Movers,0.00043271124636471456
90181B,Amethyst Glass/Shell/Pearl Necklace,261.61,14,C - Slow Movers,0.00043094864154664595
84805A,Cream Climbing Hydranga Art Flower,261.28,32,C - Slow Movers,0.0004304050344532229
90146,Fine Silver Necklace W Pastel Flowe,259.81,17,C - Slow Movers,0.00042798351194615685
62094B,Turq Ice Cream Bum Bag,259.49,19,C - Slow Movers,0.00042745637779495883
84388,Wise Man Star Shape Egg Pan,259.47,24,C - Slow Movers,0.000427423431910509
90036E,"Flower Glass Garld Neckl36""Amethyst",257.25,14,C - Slow Movers,0.0004237664387365723
20697,Little Green Monster Soft Toy,256.71999999999997,21,C - Slow Movers,0.0004228933727986505
90183B,Amethyst Drop Earrings W Long Beads,256.65000000000003,21,C - Slow Movers,0.000422778062203076
44089C,Lilac Gauze Butterfly Lampshade,256.32,24,C - Slow Movers,0.00042223445510965294
20667,Cherry Blossom Purse,255.9,20,C - Slow Movers,0.00042154259153620545
84984B,Red Peony Cushion Cover,255.34,17,C - Slow Movers,0.0004206201067716089
90184A,Amber Chunky Bead Bracelet W Strap,253.89000000000001,13,C - Slow Movers,0.00041823153014899266
82011A,Bathroom Scales Tropical Beach,253.62,18,C - Slow Movers,0.0004177867607089192
90040B,Murano Style Glass Bracelet Black,252.88,18,C - Slow Movers,0.00041656776298427365
84805B,Blue Climbing Hydranga Art Flower,251.02,38,C - Slow Movers,0.0004135037957304349
90190C,Silver/Amethyst Drop Earrings Leaf,250.57,20,C - Slow Movers,0.00041276251333031267
37489C,Green/Blue Flower Design Big Mug,249.75,23,C - Slow Movers,0.0004114117320678676
90124B,Blue Murano Twist Necklace,245.89000000000001,12,C - Slow Movers,0.00040505317636904084
90144,Silver Drop Earrings With Flower,245.61,18,C - Slow Movers,0.0004045919339867426
90123A,Pink Heart Of Glass Bracelet,245.12,15,C - Slow Movers,0.0004037847598177205
35910A,Multicolour Easter Rabbit,245.0,20,C - Slow Movers,0.00040358708451102124
44092C,Purple/Copper Hanging Lampshade,244.64,22,C - Slow Movers,0.00040299405859092345
20821,Goldie Looking Mirror,244.28,17,C - Slow Movers,0.0004024010326708256
84522,Pink Party Sunglasses,242.69,20,C - Slow Movers,0.0003997818348570602
84803B,White Allium Artificial Flower,239.6,20,C - Slow Movers,0.00039469169570955384
21692,Silver Lattice Vanilla Candle Pot,239.52999999999997,17,C - Slow Movers,0.0003945763851139792
22125,Union Jack Hot Water Bottle,235.70000000000002,13,C - Slow Movers,0.0003882672482418274
21763,Vintage Wooden Bar Stool,235.5,6,C - Slow Movers,0.0003879377893973286
23463,Vintage Zinc Watering Can,235.47,13,C - Slow Movers,0.0003878883705706537
90214F,"Letter ""F"" Bling Key Ring",235.19,27,C - Slow Movers,0.0003874271281883554
21011,Glitter Snow Pear Tree Decoration,234.79999999999998,20,C - Slow Movers,0.0003867846834415828
84751B,Black Medium Glass Cake Stand,234.38,19,C - Slow Movers,0.0003860928198681353
84732B,Cute Bird Ceature Screen,234.3,22,C - Slow Movers,0.00038596103633033586
90089,Pink Crystal Skull Phone Charm,234.0,32,C - Slow Movers,0.00038546684806358767
90194,Silver Lariat Black Stone Earrings,233.62,16,C - Slow Movers,0.00038484087625903995
90019B,Gold Mop Orbit Bracelet,232.62,16,C - Slow Movers,0.00038319358203654596
90169,Daisy Hair Comb,230.94,18,C - Slow Movers,0.0003804261277427561
90202C,Green Enamel Flower Hair Tie,230.79999999999998,19,C - Slow Movers,0.0003801955065516069
22764,Rustic Wooden Cabinet Glass Doors,230.38,5,C - Slow Movers,0.00037950364297815943
90214V,"Letter ""V"" Bling Key Ring",229.85999999999999,26,C - Slow Movers,0.0003786470499824626
23448,Cream Bunny Easter Egg Basket,229.5,25,C - Slow Movers,0.0003780540240623648
90123C,Green Heart Of Glass Bracelet,228.89000000000004,14,C - Slow Movers,0.00037704917458664355
35265,Colourful Flower Fruit Bowl,227.75,17,C - Slow Movers,0.0003751712591730004
90063A,White Vint Art Deco Crystal Necklac,227.52,12,C - Slow Movers,0.00037479238150182675
90059F,Diamante Hair Grip Pack/2 Lt Rose,227.34,20,C - Slow Movers,0.00037449586854177786
90124C,Green Murano Twist Necklace,225.04,11,C - Slow Movers,0.0003707070918300417
84809B,Pink Chrysanthemums Art Flower,223.20000000000002,18,C - Slow Movers,0.0003676760704606528
85084,Holly Top Christmas Stocking,222.39999999999998,20,C - Slow Movers,0.0003663582350826576
21777,Recipe Box With Metal Heart,220.79999999999998,12,C - Slow Movers,0.0003637225643266673
90036D,"Flower Glass Garland Neckl36""Black",220.75,12,C - Slow Movers,0.0003636401996155426
21357,Toast Its - Dinosaur,219.07,19,C - Slow Movers,0.0003608727453217527
90202B,White Enamel Flower Hair Tie,218.06,17,C - Slow Movers,0.00035920897815703385
84963A,Pink Painted Kashmiri Chair,217.08,4,C - Slow Movers,0.0003575946298189898
90010B,Black/White Glass/Silver Bracelet,215.3,11,C - Slow Movers,0.00035466244610295053
81950V,Flower Purple Clock With Sucker,213.28,20,C - Slow Movers,0.00035133491177351267
90000A,Raspberry Ant Copper Flower Necklac,213.13000000000002,13,C - Slow Movers,0.00035108781764013863
84715,Set Of 6 Ice Cream Skittles,212.32,16,C - Slow Movers,0.0003497535093199185
85031A,Romantic Images Scrap Book Set,211.01,16,C - Slow Movers,0.0003475955538884514
90148,Long Silver Necklace Pastel Flower,209.6,9,C - Slow Movers,0.0003452728690347349
84881,Blue Wire Spiral Candle Holder,207.65,12,C - Slow Movers,0.0003420606453008717
90214T,"Letter ""T"" Bling Key Ring",206.78,24,C - Slow Movers,0.0003406274993273019
90168,2 Daisies Hair Comb,206.54000000000002,17,C - Slow Movers,0.00034023214871390343
47589,Congratulations Bunting,205.92,13,C - Slow Movers,0.00033921082629595706
20698,Little Pink Monster Soft Toy,205.28,17,C - Slow Movers,0.00033815655799356096
84086B,Yellow/Blue Retro Radio,205.24,16,C - Slow Movers,0.00033809066622466125
23603,Set 10 Card Kraft Reindeer 17084,205.16000000000003,20,C - Slow Movers,0.0003379588826868618
90165A,Pink Rosebud Pearl Earrings,204.94,16,C - Slow Movers,0.000337596477957913
35817P,Pink Acrylic Jewel Snowflake,204.84,18,C - Slow Movers,0.00033743174853566364
90165B,White Rosebud Pearl Earrings,204.07,18,C - Slow Movers,0.0003361633319843433
90038A,Glass And Painted Beads Bracelet To,203.32,15,C - Slow Movers,0.0003349278613174728
85067,Cream Sweetheart Wall Cabinet,201.54000000000002,7,C - Slow Movers,0.0003319956776014336
85008,Set Of 3 Coney Island Oval Boxes,200.98000000000002,13,C - Slow Movers,0.00033107319283683697
90040A,Murano Style Glass Bracelet Red,199.14,14,C - Slow Movers,0.000328042171467448
85185D,Frog Sock Puppet,199.05,15,C - Slow Movers,0.0003278939149874236
35271S,Gold Print Paper Bag,198.35999999999999,19,C - Slow Movers,0.0003267572819739027
84706F,Red Peony Table Clock,198.16,16,C - Slow Movers,0.00032642782312940395
90190A,Silver/Crystal Drop Earrings W Leaf,197.82000000000002,16,C - Slow Movers,0.00032586774309375605
20818,Gold Teddy Bear,197.5,15,C - Slow Movers,0.00032534060894255797
90175B,Pink Glass Chunky Charm Bracelet,196.47,10,C - Slow Movers,0.0003236438958933892
84984D,Oriental Red Cushion Cover,195.26,13,C - Slow Movers,0.00032165066988417145
90081A,Lily Brooch Amethyst Colour,195.08,15,C - Slow Movers,0.0003213541569241226
84306,S/3 Pink Square Planters Roses,192.94,10,C - Slow Movers,0.00031782894728798545
84925D,La Palmiera Wall Thermometer,192.89999999999998,15,C - Slow Movers,0.0003177630555190857
84798B,Purple Foxglove Artiifcial Flower,192.89999999999998,15,C - Slow Movers,0.0003177630555190857
23464,Vintage Zinc Watering Can Small,192.27,14,C - Slow Movers,0.00031672526015891455
90003B,Rose Colour Pair Heart Hair Slides,190.95,15,C - Slow Movers,0.00031455083178522243
84842,Hello Sailor Bathroom Set,189.35999999999999,14,C - Slow Movers,0.00031193163397145703
71050,Small Single Flame Candle Holder,189.22,22,C - Slow Movers,0.0003117010127803079
62043B,Blue Check Bag W Handle 34x20cm,188.7,17,C - Slow Movers,0.00031084441978461105
20670,Vip Holiday Purse,188.6,14,C - Slow Movers,0.00031067969036236164
90083,Crystal Czech Cross Phone Charm,187.87,25,C - Slow Movers,0.0003094771655799411
90162C,Ant Silver Fuschia Boudicca Ring,185.78,14,C - Slow Movers,0.00030603432065492867
85089,Candy Spot Bunny,185.78,14,C - Slow Movers,0.00030603432065492867
90067A,Pink Vintage Victorian Earrings,185.63,14,C - Slow Movers,0.00030578722652155457
90177E,Drop Diamante Earrings Green,185.56,14,C - Slow Movers,0.00030567191592598
90214Z,"Letter ""Z"" Bling Key Ring",184.62,22,C - Slow Movers,0.00030412345935683567
84963B,Blue Painted Kashmiri Chair,184.35000000000002,3,C - Slow Movers,0.0003036786899167623
90199A,5 Strand Glass Necklace Black,184.14000000000001,11,C - Slow Movers,0.0003033327581300386
84575A,Pink Dog Cannister,183.8,14,C - Slow Movers,0.0003027726780943906
85030,French Chateau Oval Platter,183.75,15,C - Slow Movers,0.00030269031338326594
84497,Buttons And Stripes Notebook,183.17,13,C - Slow Movers,0.00030173488273421944
90002D,Flower Burst Silver Ring Crystal,183.13,13,C - Slow Movers,0.0003016689909653197
84746,Pink Easter Hens+Flower,182.74,14,C - Slow Movers,0.00030102654621854704
35400,Wooden Box Advent Calendar,182.66000000000003,10,C - Slow Movers,0.00030089476268074756
90000B,Midnight Blue Copper Flower Necklac,182.31,11,C - Slow Movers,0.00030031820970287463
10124G,Army Camo Bookcover Tape,181.56,17,C - Slow Movers,0.00029908273903600415
84206A,3 Black Cats W Hearts Blank Card,180.36,24,C - Slow Movers,0.00029710598596901144
90012B,Black Drop Crystal Necklace,179.69,13,C - Slow Movers,0.00029600229883994044
90178A,Amber Chunky Glass+Bead Necklace,179.64,8,C - Slow Movers,0.0002959199341288157
90059B,Diamante Hair Grip Pack/2 Black Dia,179.6,16,C - Slow Movers,0.000295854042359916
20778,Garden Path Notebook,179.1,15,C - Slow Movers,0.00029503039524866897
90141A,Green Pendant Triple Shell Necklace,179.1,12,C - Slow Movers,0.00029503039524866897
84270,Asstd Design Bubble Gum Ring,177.99,17,C - Slow Movers,0.0002932018986617007
85017A,Envelope 50 Romantic Images,177.89999999999998,16,C - Slow Movers,0.0002930536421816762
72783,Black Sil't Squ Candle Plate,177.76000000000002,16,C - Slow Movers,0.00029282302099052713
